Unnamed: 0,time,well,value,serial_number,plate_number,sample_number,row,column,replicate_number,name,substrate_concentration,enzyme_concentration,sample_type
3548,6,F8,222.0,21062324,2,158,F,8,2,negative_control,3.125,0.0,negative_control
3549,26,F8,224.0,21062324,2,158,F,8,2,negative_control,3.125,0.0,negative_control
3550,46,F8,223.0,21062324,2,158,F,8,2,negative_control,3.125,0.0,negative_control
3551,66,F8,224.0,21062324,2,158,F,8,2,negative_control,3.125,0.0,negative_control
3552,86,F8,224.0,21062324,2,158,F,8,2,negative_control,3.125,0.0,negative_control
3553,106,F8,223.0,21062324,2,158,F,8,2,negative_control,3.125,0.0,negative_control
3554,126,F8,223.0,21062324,2,158,F,8,2,negative_control,3.125,0.0,negative_control
3555,146,F8,220.0,21062324,2,158,F,8,2,negative_control,3.125,0.0,negative_control
3556,166,F8,220.0,21062324,2,158,F,8,2,negative_control,3.125,0.0,negative_control
3557,186,F8,223.0,21062324,2,158,F,8,2,negative_control,3.125,0.0,negative_control
3558,206,F8,222.0,21062324,2,158,F,8,2,negative_control,3.125,0.0,negative_control
3559,226,F8,222.0,21062324,2,158,F,8,2,negative_control,3.125,0.0,negative_control
3560,246,F8,223.0,21062324,2,158,F,8,2,negative_control,3.125,0.0,negative_control
3561,266,F8,222.0,21062324,2,158,F,8,2,negative_control,3.125,0.0,negative_control
3562,286,F8,223.0,21062324,2,158,F,8,2,negative_control,3.125,0.0,negative_control
3563,306,F8,222.0,21062324,2,158,F,8,2,negative_control,3.125,0.0,negative_control
3564,326,F8,222.0,21062324,2,158,F,8,2,negative_control,3.125,0.0,negative_control
3565,346,F8,223.0,21062324,2,158,F,8,2,negative_control,3.125,0.0,negative_control
3566,366,F8,224.0,21062324,2,158,F,8,2,negative_control,3.125,0.0,negative_control
3567,386,F8,224.0,21062324,2,158,F,8,2,negative_control,3.125,0.0,negative_control
3568,406,F8,221.0,21062324,2,158,F,8,2,negative_control,3.125,0.0,negative_control
3569,6,F9,245.0,21062324,2,166,F,9,3,negative_control,3.125,0.0,negative_control
3570,26,F9,247.0,21062324,2,166,F,9,3,negative_control,3.125,0.0,negative_control
3571,46,F9,245.0,21062324,2,166,F,9,3,negative_control,3.125,0.0,negative_control
3572,66,F9,247.0,21062324,2,166,F,9,3,negative_control,3.125,0.0,negative_control
3573,86,F9,247.0,21062324,2,166,F,9,3,negative_control,3.125,0.0,negative_control
3574,106,F9,247.0,21062324,2,166,F,9,3,negative_control,3.125,0.0,negative_control
3575,126,F9,247.0,21062324,2,166,F,9,3,negative_control,3.125,0.0,negative_control
3576,146,F9,248.0,21062324,2,166,F,9,3,negative_control,3.125,0.0,negative_control
3577,166,F9,246.0,21062324,2,166,F,9,3,negative_control,3.125,0.0,negative_control
3578,186,F9,249.0,21062324,2,166,F,9,3,negative_control,3.125,0.0,negative_control
3579,206,F9,251.0,21062324,2,166,F,9,3,negative_control,3.125,0.0,negative_control
3580,226,F9,249.0,21062324,2,166,F,9,3,negative_control,3.125,0.0,negative_control
3581,246,F9,249.0,21062324,2,166,F,9,3,negative_control,3.125,0.0,negative_control
3582,266,F9,249.0,21062324,2,166,F,9,3,negative_control,3.125,0.0,negative_control
3583,286,F9,248.0,21062324,2,166,F,9,3,negative_control,3.125,0.0,negative_control
3584,306,F9,250.0,21062324,2,166,F,9,3,negative_control,3.125,0.0,negative_control
3585,326,F9,250.0,21062324,2,166,F,9,3,negative_control,3.125,0.0,negative_control
3586,346,F9,248.0,21062324,2,166,F,9,3,negative_control,3.125,0.0,negative_control
3587,366,F9,248.0,21062324,2,166,F,9,3,negative_control,3.125,0.0,negative_control
3588,386,F9,248.0,21062324,2,166,F,9,3,negative_control,3.125,0.0,negative_control
3589,406,F9,249.0,21062324,2,166,F,9,3,negative_control,3.125,0.0,negative_control
3716,6,G7,220.0,21062324,2,151,G,7,1,negative_control,1.5625,0.0,negative_control
3717,26,G7,222.0,21062324,2,151,G,7,1,negative_control,1.5625,0.0,negative_control
3718,46,G7,221.0,21062324,2,151,G,7,1,negative_control,1.5625,0.0,negative_control
3719,66,G7,222.0,21062324,2,151,G,7,1,negative_control,1.5625,0.0,negative_control
3720,86,G7,222.0,21062324,2,151,G,7,1,negative_control,1.5625,0.0,negative_control
3721,106,G7,219.0,21062324,2,151,G,7,1,negative_control,1.5625,0.0,negative_control
3722,126,G7,220.0,21062324,2,151,G,7,1,negative_control,1.5625,0.0,negative_control
3723,146,G7,221.0,21062324,2,151,G,7,1,negative_control,1.5625,0.0,negative_control
3724,166,G7,220.0,21062324,2,151,G,7,1,negative_control,1.5625,0.0,negative_control
3725,186,G7,220.0,21062324,2,151,G,7,1,negative_control,1.5625,0.0,negative_control
3726,206,G7,220.0,21062324,2,151,G,7,1,negative_control,1.5625,0.0,negative_control
3727,226,G7,223.0,21062324,2,151,G,7,1,negative_control,1.5625,0.0,negative_control
3728,246,G7,222.0,21062324,2,151,G,7,1,negative_control,1.5625,0.0,negative_control
3729,266,G7,220.0,21062324,2,151,G,7,1,negative_control,1.5625,0.0,negative_control
3730,286,G7,223.0,21062324,2,151,G,7,1,negative_control,1.5625,0.0,negative_control
3731,306,G7,221.0,21062324,2,151,G,7,1,negative_control,1.5625,0.0,negative_control
3732,326,G7,220.0,21062324,2,151,G,7,1,negative_control,1.5625,0.0,negative_control
3733,346,G7,219.0,21062324,2,151,G,7,1,negative_control,1.5625,0.0,negative_control
3734,366,G7,220.0,21062324,2,151,G,7,1,negative_control,1.5625,0.0,negative_control
3735,386,G7,220.0,21062324,2,151,G,7,1,negative_control,1.5625,0.0,negative_control
3736,406,G7,221.0,21062324,2,151,G,7,1,negative_control,1.5625,0.0,negative_control
3737,6,G8,223.0,21062324,2,159,G,8,2,negative_control,1.5625,0.0,negative_control
3738,26,G8,226.0,21062324,2,159,G,8,2,negative_control,1.5625,0.0,negative_control
3739,46,G8,223.0,21062324,2,159,G,8,2,negative_control,1.5625,0.0,negative_control
3740,66,G8,224.0,21062324,2,159,G,8,2,negative_control,1.5625,0.0,negative_control
3741,86,G8,225.0,21062324,2,159,G,8,2,negative_control,1.5625,0.0,negative_control
3742,106,G8,226.0,21062324,2,159,G,8,2,negative_control,1.5625,0.0,negative_control
3743,126,G8,224.0,21062324,2,159,G,8,2,negative_control,1.5625,0.0,negative_control
3744,146,G8,223.0,21062324,2,159,G,8,2,negative_control,1.5625,0.0,negative_control
3745,166,G8,222.0,21062324,2,159,G,8,2,negative_control,1.5625,0.0,negative_control
3746,186,G8,223.0,21062324,2,159,G,8,2,negative_control,1.5625,0.0,negative_control
3747,206,G8,223.0,21062324,2,159,G,8,2,negative_control,1.5625,0.0,negative_control
3748,226,G8,221.0,21062324,2,159,G,8,2,negative_control,1.5625,0.0,negative_control
3749,246,G8,223.0,21062324,2,159,G,8,2,negative_control,1.5625,0.0,negative_control
3750,266,G8,222.0,21062324,2,159,G,8,2,negative_control,1.5625,0.0,negative_control
3751,286,G8,222.0,21062324,2,159,G,8,2,negative_control,1.5625,0.0,negative_control
3752,306,G8,222.0,21062324,2,159,G,8,2,negative_control,1.5625,0.0,negative_control
3753,326,G8,223.0,21062324,2,159,G,8,2,negative_control,1.5625,0.0,negative_control
3754,346,G8,225.0,21062324,2,159,G,8,2,negative_control,1.5625,0.0,negative_control
3755,366,G8,222.0,21062324,2,159,G,8,2,negative_control,1.5625,0.0,negative_control
3756,386,G8,221.0,21062324,2,159,G,8,2,negative_control,1.5625,0.0,negative_control
3757,406,G8,221.0,21062324,2,159,G,8,2,negative_control,1.5625,0.0,negative_control
3758,6,G9,244.0,21062324,2,167,G,9,3,negative_control,1.5625,0.0,negative_control
3759,26,G9,245.0,21062324,2,167,G,9,3,negative_control,1.5625,0.0,negative_control
3760,46,G9,249.0,21062324,2,167,G,9,3,negative_control,1.5625,0.0,negative_control
3761,66,G9,246.0,21062324,2,167,G,9,3,negative_control,1.5625,0.0,negative_control
3762,86,G9,249.0,21062324,2,167,G,9,3,negative_control,1.5625,0.0,negative_control
3763,106,G9,247.0,21062324,2,167,G,9,3,negative_control,1.5625,0.0,negative_control
3764,126,G9,247.0,21062324,2,167,G,9,3,negative_control,1.5625,0.0,negative_control
3765,146,G9,247.0,21062324,2,167,G,9,3,negative_control,1.5625,0.0,negative_control
3766,166,G9,247.0,21062324,2,167,G,9,3,negative_control,1.5625,0.0,negative_control
3767,186,G9,246.0,21062324,2,167,G,9,3,negative_control,1.5625,0.0,negative_control
3768,206,G9,247.0,21062324,2,167,G,9,3,negative_control,1.5625,0.0,negative_control
3769,226,G9,247.0,21062324,2,167,G,9,3,negative_control,1.5625,0.0,negative_control
3770,246,G9,244.0,21062324,2,167,G,9,3,negative_control,1.5625,0.0,negative_control
3771,266,G9,244.0,21062324,2,167,G,9,3,negative_control,1.5625,0.0,negative_control
3772,286,G9,246.0,21062324,2,167,G,9,3,negative_control,1.5625,0.0,negative_control
3773,306,G9,247.0,21062324,2,167,G,9,3,negative_control,1.5625,0.0,negative_control
3774,326,G9,247.0,21062324,2,167,G,9,3,negative_control,1.5625,0.0,negative_control
3775,346,G9,244.0,21062324,2,167,G,9,3,negative_control,1.5625,0.0,negative_control
3776,366,G9,246.0,21062324,2,167,G,9,3,negative_control,1.5625,0.0,negative_control
3777,386,G9,247.0,21062324,2,167,G,9,3,negative_control,1.5625,0.0,negative_control
3778,406,G9,245.0,21062324,2,167,G,9,3,negative_control,1.5625,0.0,negative_control
3905,6,H7,267.0,21062324,2,152,H,7,1,negative_control,0.0,0.0,negative_control
3906,26,H7,270.0,21062324,2,152,H,7,1,negative_control,0.0,0.0,negative_control
3907,46,H7,270.0,21062324,2,152,H,7,1,negative_control,0.0,0.0,negative_control
3908,66,H7,271.0,21062324,2,152,H,7,1,negative_control,0.0,0.0,negative_control
3909,86,H7,272.0,21062324,2,152,H,7,1,negative_control,0.0,0.0,negative_control
3910,106,H7,270.0,21062324,2,152,H,7,1,negative_control,0.0,0.0,negative_control
3911,126,H7,273.0,21062324,2,152,H,7,1,negative_control,0.0,0.0,negative_control
3912,146,H7,269.0,21062324,2,152,H,7,1,negative_control,0.0,0.0,negative_control
3913,166,H7,267.0,21062324,2,152,H,7,1,negative_control,0.0,0.0,negative_control
3914,186,H7,271.0,21062324,2,152,H,7,1,negative_control,0.0,0.0,negative_control
3915,206,H7,267.0,21062324,2,152,H,7,1,negative_control,0.0,0.0,negative_control
3916,226,H7,269.0,21062324,2,152,H,7,1,negative_control,0.0,0.0,negative_control
3917,246,H7,269.0,21062324,2,152,H,7,1,negative_control,0.0,0.0,negative_control
3918,266,H7,270.0,21062324,2,152,H,7,1,negative_control,0.0,0.0,negative_control
3919,286,H7,269.0,21062324,2,152,H,7,1,negative_control,0.0,0.0,negative_control
3920,306,H7,268.0,21062324,2,152,H,7,1,negative_control,0.0,0.0,negative_control
3921,326,H7,269.0,21062324,2,152,H,7,1,negative_control,0.0,0.0,negative_control
3922,346,H7,270.0,21062324,2,152,H,7,1,negative_control,0.0,0.0,negative_control
3923,366,H7,267.0,21062324,2,152,H,7,1,negative_control,0.0,0.0,negative_control
3924,386,H7,269.0,21062324,2,152,H,7,1,negative_control,0.0,0.0,negative_control
3925,406,H7,270.0,21062324,2,152,H,7,1,negative_control,0.0,0.0,negative_control
3926,6,H8,263.0,21062324,2,160,H,8,2,negative_control,0.0,0.0,negative_control
3927,26,H8,266.0,21062324,2,160,H,8,2,negative_control,0.0,0.0,negative_control
3928,46,H8,264.0,21062324,2,160,H,8,2,negative_control,0.0,0.0,negative_control
3929,66,H8,265.0,21062324,2,160,H,8,2,negative_control,0.0,0.0,negative_control
3930,86,H8,265.0,21062324,2,160,H,8,2,negative_control,0.0,0.0,negative_control
3931,106,H8,265.0,21062324,2,160,H,8,2,negative_control,0.0,0.0,negative_control
3932,126,H8,267.0,21062324,2,160,H,8,2,negative_control,0.0,0.0,negative_control
3933,146,H8,265.0,21062324,2,160,H,8,2,negative_control,0.0,0.0,negative_control
3934,166,H8,266.0,21062324,2,160,H,8,2,negative_control,0.0,0.0,negative_control
3935,186,H8,265.0,21062324,2,160,H,8,2,negative_control,0.0,0.0,negative_control
3936,206,H8,267.0,21062324,2,160,H,8,2,negative_control,0.0,0.0,negative_control
3937,226,H8,264.0,21062324,2,160,H,8,2,negative_control,0.0,0.0,negative_control
3938,246,H8,265.0,21062324,2,160,H,8,2,negative_control,0.0,0.0,negative_control
3939,266,H8,264.0,21062324,2,160,H,8,2,negative_control,0.0,0.0,negative_control
3940,286,H8,266.0,21062324,2,160,H,8,2,negative_control,0.0,0.0,negative_control
3941,306,H8,267.0,21062324,2,160,H,8,2,negative_control,0.0,0.0,negative_control
3942,326,H8,267.0,21062324,2,160,H,8,2,negative_control,0.0,0.0,negative_control
3943,346,H8,265.0,21062324,2,160,H,8,2,negative_control,0.0,0.0,negative_control
3944,366,H8,267.0,21062324,2,160,H,8,2,negative_control,0.0,0.0,negative_control
3945,386,H8,265.0,21062324,2,160,H,8,2,negative_control,0.0,0.0,negative_control
3946,406,H8,265.0,21062324,2,160,H,8,2,negative_control,0.0,0.0,negative_control
3947,6,H9,278.0,21062324,2,168,H,9,3,negative_control,0.0,0.0,negative_control
3948,26,H9,281.0,21062324,2,168,H,9,3,negative_control,0.0,0.0,negative_control
3949,46,H9,283.0,21062324,2,168,H,9,3,negative_control,0.0,0.0,negative_control
3950,66,H9,280.0,21062324,2,168,H,9,3,negative_control,0.0,0.0,negative_control
3951,86,H9,279.0,21062324,2,168,H,9,3,negative_control,0.0,0.0,negative_control
3952,106,H9,281.0,21062324,2,168,H,9,3,negative_control,0.0,0.0,negative_control
3953,126,H9,281.0,21062324,2,168,H,9,3,negative_control,0.0,0.0,negative_control
3954,146,H9,280.0,21062324,2,168,H,9,3,negative_control,0.0,0.0,negative_control
3955,166,H9,281.0,21062324,2,168,H,9,3,negative_control,0.0,0.0,negative_control
3956,186,H9,281.0,21062324,2,168,H,9,3,negative_control,0.0,0.0,negative_control
3957,206,H9,281.0,21062324,2,168,H,9,3,negative_control,0.0,0.0,negative_control
3958,226,H9,279.0,21062324,2,168,H,9,3,negative_control,0.0,0.0,negative_control
3959,246,H9,280.0,21062324,2,168,H,9,3,negative_control,0.0,0.0,negative_control
3960,266,H9,280.0,21062324,2,168,H,9,3,negative_control,0.0,0.0,negative_control
3961,286,H9,282.0,21062324,2,168,H,9,3,negative_control,0.0,0.0,negative_control
3962,306,H9,281.0,21062324,2,168,H,9,3,negative_control,0.0,0.0,negative_control
3963,326,H9,280.0,21062324,2,168,H,9,3,negative_control,0.0,0.0,negative_control
3964,346,H9,283.0,21062324,2,168,H,9,3,negative_control,0.0,0.0,negative_control
3965,366,H9,284.0,21062324,2,168,H,9,3,negative_control,0.0,0.0,negative_control
3966,386,H9,278.0,21062324,2,168,H,9,3,negative_control,0.0,0.0,negative_control
3967,406,H9,283.0,21062324,2,168,H,9,3,negative_control,0.0,0.0,negative_control
